     13.90000014     15.35072540     -0.02995576    1253
     14.00000014     15.60137820     -0.03008920    1267
     14.10000014     15.85349183     -0.03022408    1281
     14.20000014     16.10707058     -0.03036041    1296
     14.30000015     16.36211872     -0.03049817    1310
     14.40000015     16.61864049     -0.03063736    1325
     14.50000015     16.87664006     -0.03077796    1339
     14.60000015     17.13612159     -0.03091997    1354
     14.70000015     17.39708916     -0.03106338    1369
     14.80000015     17.65954682     -0.03120819    1384
     14.90000015     17.92349856     -0.03135438    1400
     15.00000016     18.18894829     -0.03150196    1415
     15.10000016     18.45589991     -0.03165091    1431
     15.20000016     18.72435720     -0.03180123    1446
     15.30000016     18.99432394     -0.03195291    1462
     15.40000016     19.26580381     -0.03210595    1478
     15.50000016     19.53880044     -0.03226033    1494
     15.60000017     19.81331741     -0.03241606    1511
     15.70000017     20.08935818     -0.03257313    1527
     15.80000017     20.36692623     -0.03273153    1543
     15.90000017     20.64602493     -0.03289126    1560
     16.00000017     20.92665758     -0.03305231    1577
     16.10000017     21.20882743     -0.03321468    1594
     16.20000017     21.49253769     -0.03337836    1611
     16.30000018     21.77779146     -0.03354335    1628
     16.40000018     22.06459181     -0.03370964    1645
     16.50000018     22.35294176     -0.03387722    1663
     16.60000018     22.64284423     -0.03404610    1680
     16.70000018     22.93430213     -0.03421627    1698
     16.80000018     23.22731826     -0.03438773    1716
     16.90000018     23.52189540     -0.03456046    1734
     17.00000019     23.81803625     -0.03473447    1752
     17.10000019     24.11574346     -0.03490975    1770
     17.20000019     24.41501964     -0.03508630    1788
     17.30000019     24.71586734     -0.03526412    1807
     17.40000019     25.01828902     -0.03544320    1825
     17.50000019     25.32228714     -0.03562353    1844
     17.60000020     25.62786407     -0.03580512    1863
     17.70000020     25.93502215     -0.03598796    1882
     17.80000020     26.24376367     -0.03617205    1901
     17.90000020     26.55409085     -0.03635738    1920
     18.00000020     26.86600589     -0.03654395    1940
     18.10000020     27.17951091     -0.03673176    1959
     18.20000020     27.49460802     -0.03692080    1979
     18.30000021     27.81129926     -0.03711108    1998
     18.40000021     28.12958664     -0.03730259    2018
     18.50000021     28.44947211     -0.03749532    2038
     18.60000021     28.77095760     -0.03768927    2058
     18.70000021     29.09404498     -0.03788445    2079
     18.80000021     29.41873608     -0.03808084    2099
     18.90000021     29.74503270     -0.03827845    2119
     19.00000022     30.07293661     -0.03847727    2140
     19.10000022     30.40244951     -0.03867731    2161
     19.20000022     30.73357308     -0.03887855    2182
     19.30000022     31.06630898     -0.03908100    2203
     19.40000022     31.40065881     -0.03928465    2224
     19.50000022     31.73662414     -0.03948950    2245
     19.60000023     32.07420652     -0.03969556    2266
     19.70000023     32.41340746     -0.03990281    2288
     19.80000023     32.75422842     -0.04011125    2309
     19.90000023     33.09667086     -0.04032089    2331
