      1.29999995      0.00000344     -0.02473884      43
      1.39999995      0.00000403     -0.02473884      23
      1.49999996      0.00000467     -0.02473884      14
      1.59999996     -0.00000537     -0.02473884       9
      1.69999996     -0.00000614     -0.02473884       7
      1.79999996      0.00000697     -0.02473884      11
      1.89999996      0.00000787     -0.02473884      14
      1.99999996      0.00000885     -0.02473884      17
      2.09999996      0.00000990     -0.02473884      20
      2.19999997      0.00001105     -0.02473884      23
      2.29999997      0.00001229     -0.02473884      27
      2.39999997      0.00001363     -0.02473884      31
      2.49999997      0.00001508     -0.02473884      34
      2.59999997      0.00001666     -0.02473884      38
      2.69999997      0.00001836     -0.02473884      43
      2.79999997      0.00002022     -0.02473884      47
      2.89999998      0.00002223     -0.02473884      52
      2.99999998      0.00002442     -0.02473884      58
      3.09999998      0.00002681     -0.02473884      64
      3.19999998      0.00002944     -0.02473884      70
      3.29999998      0.00003232     -0.02473884      76
      3.39999998      0.00003548     -0.02473884      83
      3.49999999      0.00003897     -0.02473884      91
      3.59999999      0.00004284     -0.02473884     100
      3.69999999      0.00004714     -0.02473884     109
      3.79999999      0.00005196     -0.02473884     119
      3.89999999      0.00005737     -0.02473884     130
      3.99999999      0.00006350     -0.02473884     142
      4.09999999      0.00007047     -0.02473884     156
      4.20000000      0.00007847     -0.02473884     171
      4.30000000      0.00008775     -0.02473884     188
      4.40000000      0.00009860     -0.02473884     207
      4.50000000      0.00011147     -0.02473884     228
      4.60000000      0.00012690     -0.02473884     253
      4.70000000      0.00014574     -0.02473884     282
      4.80000000      0.00016914     -0.02473884     316
      4.90000001      0.00019885     -0.02473884     355
      5.00000001      0.00023741     -0.02473884     401
      5.10000001      0.00028870     -0.02473884     453
      5.20000001      0.00035832     -0.02473884     512
      5.30000001      0.00045404     -0.02473884     574
      5.40000001      0.00058575     -0.02473884     636
      5.50000001      0.00076543     -0.02473884     694
      5.60000002      0.00100781     -0.02473884     749
      5.70000002      0.00133136     -0.02473884     801
      5.80000002      0.00175871     -0.02473884     849
      5.90000002      0.00231662     -0.02473884     893
      6.00000002      0.00303599     -0.02473884     932
      6.10000002      0.00395196     -0.02473884     968
      6.20000003      0.00510395     -0.02473884    1000
      6.30000003      0.00653561     -0.02473884    1029
      6.40000003      0.00829473     -0.02473884    1055
      6.50000003      0.01043308     -0.02473884    1078
      6.60000003      0.01300611     -0.02473884    1100
      6.70000003      0.01607268     -0.02473884    1119
      6.80000003      0.01969463     -0.02473884    1137
      6.90000004      0.02393636     -0.02473884    1153
      7.00000004      0.02886436     -0.02473885    1168
      7.10000004      0.03454667     -0.02473885    1182
      7.20000004      0.04105238     -0.02473886    1194
      7.30000004      0.04845105     -0.02473887    1206
      7.40000004      0.05681220     -0.02473888    1216
      7.50000004      0.06620479     -0.02473889    1225
      7.60000005      0.07669667     -0.02473891    1233
      7.70000005      0.08835411     -0.02473893    1240
      7.80000005      0.10124135     -0.02473896    1247
      7.90000005      0.11542022     -0.02473900    1252
      8.00000005      0.13094968     -0.02473904    1256
      8.10000005      0.14788553     -0.02473910    1259
