     13.90000014     11.65260875     -0.03027458    1428
     14.00000014     11.87788214     -0.03042881    1446
     14.10000014     12.10534972     -0.03058565    1464
     14.20000014     12.33500224     -0.03074509    1482
     14.30000015     12.56683028     -0.03090714    1501
     14.40000015     12.80082424     -0.03107183    1519
     14.50000015     13.03697436     -0.03123915    1538
     14.60000015     13.27527070     -0.03140912    1556
     14.70000015     13.51570325     -0.03158175    1575
     14.80000015     13.75826180     -0.03175705    1593
     14.90000015     14.00293612     -0.03193502    1612
     15.00000016     14.24971584     -0.03211567    1631
     15.10000016     14.49859051     -0.03229902    1650
     15.20000016     14.74954965     -0.03248506    1669
     15.30000016     15.00258270     -0.03267380    1688
     15.40000016     15.25767906     -0.03286526    1706
     15.50000016     15.51482815     -0.03305944    1726
     15.60000017     15.77401931     -0.03325633    1745
     15.70000017     16.03524192     -0.03345596    1764
     15.80000017     16.29848536     -0.03365832    1783
     15.90000017     16.56373901     -0.03386342    1802
     16.00000017     16.83099231     -0.03407126    1822
     16.10000017     17.10023468     -0.03428184    1841
     16.20000017     17.37145565     -0.03449518    1860
     16.30000018     17.64464478     -0.03471127    1880
     16.40000018     17.91979167     -0.03493011    1899
     16.50000018     18.19688602     -0.03515171    1919
     16.60000018     18.47591758     -0.03537607    1939
     16.70000018     18.75687621     -0.03560320    1958
     16.80000018     19.03975186     -0.03583309    1978
     16.90000018     19.32453457     -0.03606574    1998
     17.00000019     19.61121447     -0.03630116    2018
     17.10000019     19.89978182     -0.03653935    2038
     17.20000019     20.19022698     -0.03678030    2058
     17.30000019     20.48254044     -0.03702403    2078
     17.40000019     20.77671282     -0.03727052    2098
     17.50000019     21.07273484     -0.03751978    2118
     17.60000020     21.37059740     -0.03777180    2139
     17.70000020     21.67029146     -0.03802659    2159
     17.80000020     21.97180820     -0.03828415    2180
     17.90000020     22.27513888     -0.03854447    2200
     18.00000020     22.58027495     -0.03880756    2221
     18.10000020     22.88720795     -0.03907340    2241
     18.20000020     23.19592965     -0.03934201    2262
     18.30000021     23.50643189     -0.03961337    2283
     18.40000021     23.81870669     -0.03988748    2303
     18.50000021     24.13274625     -0.04016435    2324
     18.60000021     24.44854289     -0.04044397    2345
     18.70000021     24.76608910     -0.04072633    2366
     18.80000021     25.08537752     -0.04101144    2387
     18.90000021     25.40640095     -0.04129929    2409
     19.00000022     25.72915233     -0.04158988    2430
     19.10000022     26.05362477     -0.04188320    2451
     19.20000022     26.37981156     -0.04217926    2473
     19.30000022     26.70770610     -0.04247804    2494
     19.40000022     27.03730197     -0.04277954    2516
     19.50000022     27.36859290     -0.04308376    2537
     19.60000023     27.70157278     -0.04339070    2559
     19.70000023     28.03623564     -0.04370035    2581
     19.80000023     28.37257567     -0.04401271    2603
     19.90000023     28.71058721     -0.04432777    2625
